,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,domestic_profit,worldwide_profit,release_date
5188,0.6,Grace,6.1,4,24.4,98.0,Crime,5000000,-4991703,-4991703,2014-04-18
5189,0.6,Grace,6.1,4,24.4,98.0,Drama,5000000,-4991703,-4991703,2014-04-18
5190,0.6,Grace,6.1,4,24.4,98.0,Horror,5000000,-4991703,-4991703,2014-04-18
5191,0.6,Grace,6.1,4,24.4,95.0,Drama,5000000,-4991703,-4991703,2014-04-18
5192,0.6,Grace,6.1,4,24.4,90.0,Comedy,5000000,-4991703,-4991703,2014-04-18
5193,0.6,Grace,6.1,4,24.4,90.0,Crime,5000000,-4991703,-4991703,2014-04-18
5194,0.6,Grace,6.1,4,24.4,90.0,Romance,5000000,-4991703,-4991703,2014-04-18
5195,1.547,Grace,10.0,1,10.0,98.0,Crime,5000000,-4991703,-4991703,2018-09-23
5196,1.547,Grace,10.0,1,10.0,98.0,Drama,5000000,-4991703,-4991703,2018-09-23
5197,1.547,Grace,10.0,1,10.0,98.0,Horror,5000000,-4991703,-4991703,2018-09-23
5198,1.547,Grace,10.0,1,10.0,95.0,Drama,5000000,-4991703,-4991703,2018-09-23
5199,1.547,Grace,10.0,1,10.0,90.0,Comedy,5000000,-4991703,-4991703,2018-09-23
5200,1.547,Grace,10.0,1,10.0,90.0,Crime,5000000,-4991703,-4991703,2018-09-23
5201,1.547,Grace,10.0,1,10.0,90.0,Romance,5000000,-4991703,-4991703,2018-09-23
5202,5.767,Happy Christmas,5.1,95,484.49999999999994,82.0,Comedy,70000,-39688,-39688,2014-06-26
5203,5.767,Happy Christmas,5.1,95,484.49999999999994,82.0,Drama,70000,-39688,-39688,2014-06-26
5204,5.519,The Face of Love,6.1,68,414.79999999999995,92.0,Drama,4000000,-3614931,-2841123,2014-03-07
5205,5.519,The Face of Love,6.1,68,414.79999999999995,92.0,Mystery,4000000,-3614931,-2841123,2014-03-07
5206,5.519,The Face of Love,6.1,68,414.79999999999995,92.0,Romance,4000000,-3614931,-2841123,2014-03-07
5207,5.5120000000000005,Hits,5.0,36,180.0,96.0,Comedy,1000000,-984844,-984844,2014-01-21
5208,5.5120000000000005,Hits,5.0,36,180.0,96.0,Drama,1000000,-984844,-984844,2014-01-21
5209,5.445,Iris,7.6,71,539.6,85.0,Drama,5500000,80479,80479,2014-10-09
5210,5.445,Iris,7.6,71,539.6,85.0,Family,5500000,80479,80479,2014-10-09
5211,5.445,Iris,7.6,71,539.6,85.0,History,5500000,80479,80479,2014-10-09
5212,5.445,Iris,7.6,71,539.6,,Action,5500000,80479,80479,2014-10-09
5213,5.445,Iris,7.6,71,539.6,,Drama,5500000,80479,80479,2014-10-09
5214,5.445,Iris,7.6,71,539.6,,Sci-Fi,5500000,80479,80479,2014-10-09
5215,5.445,Iris,7.6,71,539.6,79.0,Biography,5500000,80479,80479,2014-10-09
5216,5.445,Iris,7.6,71,539.6,79.0,Documentary,5500000,80479,80479,2014-10-09
5217,5.445,Iris,7.6,71,539.6,79.0,History,5500000,80479,80479,2014-10-09
5218,5.445,Iris,7.6,71,539.6,94.0,Thriller,5500000,80479,80479,2014-10-09
5219,5.348,Coming Home,7.3,76,554.8,61.0,Documentary,3000000,29653000,29653000,2014-10-10
5220,5.348,Coming Home,7.3,76,554.8,86.0,Documentary,3000000,29653000,29653000,2014-10-10
5221,5.348,Coming Home,7.3,76,554.8,86.0,Drama,3000000,29653000,29653000,2014-10-10
5222,5.348,Coming Home,7.3,76,554.8,109.0,Drama,3000000,29653000,29653000,2014-10-10
5223,5.348,Coming Home,7.3,76,554.8,109.0,Romance,3000000,29653000,29653000,2014-10-10
5224,5.348,Coming Home,7.3,76,554.8,88.0,Drama,3000000,29653000,29653000,2014-10-10
5225,5.348,Coming Home,7.3,76,554.8,90.0,Drama,3000000,29653000,29653000,2014-10-10
5226,5.348,Coming Home,7.3,76,554.8,74.0,Documentary,3000000,29653000,29653000,2014-10-10
5227,5.348,Coming Home,7.3,76,554.8,88.0,Documentary,3000000,29653000,29653000,2014-10-10
5228,5.348,Coming Home,7.3,76,554.8,50.0,Family,3000000,29653000,29653000,2014-10-10
5229,4.775,Lovesick,5.0,44,220.0,4.0,Comedy,10100000,43618,43618,2014-04-24
5230,4.775,Lovesick,5.0,44,220.0,4.0,Drama,10100000,43618,43618,2014-04-24
5231,4.775,Lovesick,5.0,44,220.0,90.0,Comedy,10100000,43618,43618,2014-04-24
5232,4.775,Lovesick,5.0,44,220.0,90.0,Fantasy,10100000,43618,43618,2014-04-24
5233,4.775,Lovesick,5.0,44,220.0,90.0,Romance,10100000,43618,43618,2014-04-24
5234,4.775,Lovesick,5.0,44,220.0,85.0,Comedy,10100000,43618,43618,2014-04-24
5235,4.775,Lovesick,5.0,44,220.0,85.0,Romance,10100000,43618,43618,2014-04-24
5236,4.775,Lovesick,5.0,44,220.0,93.0,Drama,10100000,43618,43618,2014-04-24
5237,4.775,Lovesick,5.0,44,220.0,93.0,Romance,10100000,43618,43618,2014-04-24
5238,3.705,Under the Rainbow,5.5,42,231.0,112.0,Comedy,20000000,-1173510,-1173510,2014-06-27
5239,3.705,Under the Rainbow,5.5,42,231.0,112.0,Drama,20000000,-1173510,-1173510,2014-06-27
5240,3.705,Under the Rainbow,5.5,42,231.0,112.0,Romance,20000000,-1173510,-1173510,2014-06-27
5241,3.705,Under the Rainbow,5.5,42,231.0,75.0,Horror,20000000,-1173510,-1173510,2014-06-27
5242,3.705,Under the Rainbow,5.5,42,231.0,12.0,Biography,20000000,-1173510,-1173510,2014-06-27
5243,3.705,Under the Rainbow,5.5,42,231.0,12.0,Documentary,20000000,-1173510,-1173510,2014-06-27
5244,3.705,Under the Rainbow,5.5,42,231.0,12.0,Family,20000000,-1173510,-1173510,2014-06-27
5245,3.705,Under the Rainbow,5.5,42,231.0,52.0,Documentary,20000000,-1173510,-1173510,2014-06-27
5246,3.314,The Sisterhood of Night,6.4,51,326.40000000000003,104.0,Drama,1000000,-993130,-993130,2015-04-10
5247,3.314,The Sisterhood of Night,6.4,51,326.40000000000003,104.0,Mystery,1000000,-993130,-993130,2015-04-10
5248,3.314,The Sisterhood of Night,6.4,51,326.40000000000003,104.0,Thriller,1000000,-993130,-993130,2015-04-10
5249,3.314,The Sisterhood of Night,6.4,51,326.40000000000003,104.0,Drama,1000000,-993130,-993130,2015-04-10
5250,3.314,The Sisterhood of Night,6.4,51,326.40000000000003,104.0,Mystery,1000000,-993130,-993130,2015-04-10
5251,3.314,The Sisterhood of Night,6.4,51,326.40000000000003,104.0,Thriller,1000000,-993130,-993130,2015-04-10
5252,2.897,The Hunted,5.2,10,52.0,,Action,55000000,-20765992,-7786905,2014-09-09
5253,2.897,The Hunted,5.2,10,52.0,90.0,Action,55000000,-20765992,-7786905,2014-09-09
5254,2.897,The Hunted,5.2,10,52.0,90.0,Comedy,55000000,-20765992,-7786905,2014-09-09
5255,2.897,The Hunted,5.2,10,52.0,90.0,Horror,55000000,-20765992,-7786905,2014-09-09
5256,2.897,The Hunted,5.2,10,52.0,,Horror,55000000,-20765992,-7786905,2014-09-09
5257,2.897,The Hunted,5.2,10,52.0,89.0,Horror,55000000,-20765992,-7786905,2014-09-09
5258,2.897,The Hunted,5.2,10,52.0,89.0,Mystery,55000000,-20765992,-7786905,2014-09-09
5259,2.897,The Hunted,5.2,10,52.0,89.0,Thriller,55000000,-20765992,-7786905,2014-09-09
5260,2.897,The Hunted,5.2,10,52.0,77.0,Thriller,55000000,-20765992,-7786905,2014-09-09
5261,2.897,The Hunted,5.2,10,52.0,90.0,Adventure,55000000,-20765992,-7786905,2014-09-09
5262,2.897,The Hunted,5.2,10,52.0,90.0,Comedy,55000000,-20765992,-7786905,2014-09-09
5263,2.897,The Hunted,5.2,10,52.0,90.0,Drama,55000000,-20765992,-7786905,2014-09-09
5264,2.852,50 to 1,6.2,25,155.0,110.0,Drama,10000000,-8930546,-8930546,2014-03-21
5265,2.659,The Sleepwalker,4.1,9,36.9,91.0,Drama,1100000,-1097364,-1097364,2014-01-20
5266,2.309,Happy Valley,6.7,25,167.5,98.0,Documentary,250000,-182335,-182335,2014-11-14
5267,2.309,Happy Valley,6.7,25,167.5,98.0,Drama,250000,-182335,-182335,2014-11-14
5268,2.309,Happy Valley,6.7,25,167.5,98.0,Sport,250000,-182335,-182335,2014-11-14
5269,2.246,Not Cool,4.2,50,210.0,93.0,Comedy,800000,-764312,-764312,2014-09-23
5270,2.246,Not Cool,4.2,50,210.0,93.0,Drama,800000,-764312,-764312,2014-09-23
5271,2.246,Not Cool,4.2,50,210.0,93.0,Romance,800000,-764312,-764312,2014-09-23
5272,2.213,23 Blast,6.5,31,201.5,98.0,Drama,1000000,-450815,-450815,2014-10-24
5273,2.213,23 Blast,6.5,31,201.5,98.0,Family,1000000,-450815,-450815,2014-10-24
5274,2.213,23 Blast,6.5,31,201.5,98.0,Sport,1000000,-450815,-450815,2014-10-24
5275,1.595,The Girl on the Train,5.9,25,147.5,80.0,Thriller,45000000,30395035,129278214,2014-07-03
5276,1.595,The Girl on the Train,5.9,25,147.5,112.0,Crime,45000000,30395035,129278214,2014-07-03
5277,1.595,The Girl on the Train,5.9,25,147.5,112.0,Drama,45000000,30395035,129278214,2014-07-03
5278,1.595,The Girl on the Train,5.9,25,147.5,112.0,Mystery,45000000,30395035,129278214,2014-07-03
5279,1.595,The Girl on the Train,5.9,25,147.5,,Horror,45000000,30395035,129278214,2014-07-03
5280,1.595,The Girl on the Train,5.9,25,147.5,,Mystery,45000000,30395035,129278214,2014-07-03
5281,1.595,The Girl on the Train,5.9,25,147.5,,Thriller,45000000,30395035,129278214,2014-07-03
5282,11.927,The Girl on the Train,6.3,3479,21917.7,80.0,Thriller,45000000,30395035,129278214,2016-10-07
5283,11.927,The Girl on the Train,6.3,3479,21917.7,112.0,Crime,45000000,30395035,129278214,2016-10-07
5284,11.927,The Girl on the Train,6.3,3479,21917.7,112.0,Drama,45000000,30395035,129278214,2016-10-07
5285,11.927,The Girl on the Train,6.3,3479,21917.7,112.0,Mystery,45000000,30395035,129278214,2016-10-07
5286,11.927,The Girl on the Train,6.3,3479,21917.7,,Horror,45000000,30395035,129278214,2016-10-07
5287,11.927,The Girl on the Train,6.3,3479,21917.7,,Mystery,45000000,30395035,129278214,2016-10-07
5288,11.927,The Girl on the Train,6.3,3479,21917.7,,Thriller,45000000,30395035,129278214,2016-10-07
5289,11.927,The Girl on the Train,6.3,3479,21917.7,80.0,Thriller,45000000,30395035,129278214,2016-10-07
5290,11.927,The Girl on the Train,6.3,3479,21917.7,112.0,Crime,45000000,30395035,129278214,2016-10-07
5291,11.927,The Girl on the Train,6.3,3479,21917.7,112.0,Drama,45000000,30395035,129278214,2016-10-07
5292,11.927,The Girl on the Train,6.3,3479,21917.7,112.0,Mystery,45000000,30395035,129278214,2016-10-07
5293,11.927,The Girl on the Train,6.3,3479,21917.7,,Horror,45000000,30395035,129278214,2016-10-07
5294,11.927,The Girl on the Train,6.3,3479,21917.7,,Mystery,45000000,30395035,129278214,2016-10-07
5295,11.927,The Girl on the Train,6.3,3479,21917.7,,Thriller,45000000,30395035,129278214,2016-10-07
5296,1.4,Dawn of the Crescent Moon,2.0,1,2.0,95.0,Drama,75000,-66201,-66201,2014-04-05
5297,1.4,Dawn of the Crescent Moon,2.0,1,2.0,95.0,Sci-Fi,75000,-66201,-66201,2014-04-05
5298,1.4,Dawn of the Crescent Moon,2.0,1,2.0,95.0,Thriller,75000,-66201,-66201,2014-04-05
5299,1.249,Top Spin,6.9,10,69.0,80.0,Documentary,150000,-144142,-144142,2014-11-15
5300,1.249,Top Spin,6.9,10,69.0,80.0,Documentary,150000,-144142,-144142,2014-11-15
5301,0.914,Rebound,3.4,7,23.8,84.0,Horror,45000000,-28190986,-27507986,2014-06-23
5302,0.914,Rebound,3.4,7,23.8,84.0,Mystery,45000000,-28190986,-27507986,2014-06-23
5303,0.914,Rebound,3.4,7,23.8,84.0,Thriller,45000000,-28190986,-27507986,2014-06-23
5304,0.879,Beautiful,8.0,1,8.0,120.0,Biography,9000000,-5865491,-5865491,2014-12-11
5305,0.879,Beautiful,8.0,1,8.0,120.0,Drama,9000000,-5865491,-5865491,2014-12-11
5306,0.879,Beautiful,8.0,1,8.0,120.0,Family,9000000,-5865491,-5865491,2014-12-11
5307,0.879,Beautiful,8.0,1,8.0,,Drama,9000000,-5865491,-5865491,2014-12-11
5308,0.84,The Word,4.8,15,72.0,104.0,Drama,200000,-196352,-196352,2014-04-22
5309,0.84,The Word,4.8,15,72.0,97.0,Drama,200000,-196352,-196352,2014-04-22
5310,0.84,The Word,4.8,15,72.0,97.0,Thriller,200000,-196352,-196352,2014-04-22
5311,0.84,Cube,2.0,1,2.0,113.0,Biography,250000,239220,8719065,2014-05-02
5312,0.84,Cube,2.0,1,2.0,113.0,Documentary,250000,239220,8719065,2014-05-02
5313,0.779,Pump,7.4,6,44.400000000000006,88.0,Documentary,2000000,-1927723,-1927723,2014-09-19
5314,0.732,Locker 13,6.4,4,25.6,90.0,Thriller,300000,-296504,-296504,2014-03-29
5315,0.669,Fort McCoy,6.3,2,12.6,100.0,Drama,3000000,-2921052,-2921052,2014-01-01
5316,0.669,Fort McCoy,6.3,2,12.6,100.0,History,3000000,-2921052,-2921052,2014-01-01
5317,0.669,Fort McCoy,6.3,2,12.6,100.0,War,3000000,-2921052,-2921052,2014-01-01
5318,0.632,Butterfly Girl,5.0,1,5.0,78.0,Documentary,180000,-162497,-162497,2014-03-10
5319,0.629,As It Is in Heaven,8.0,1,8.0,86.0,Drama,450000,-436514,-436514,2014-08-15
5320,0.628,Water & Power,3.0,1,3.0,88.0,Crime,600000,-557443,-557443,2014-05-02
5321,0.628,Water & Power,3.0,1,3.0,88.0,Drama,600000,-557443,-557443,2014-05-02
5322,0.6,Emma,10.0,1,10.0,70.0,Thriller,5900000,16331658,31931658,2014-11-24
5323,0.6,Emma,10.0,1,10.0,61.0,Comedy,5900000,16331658,31931658,2014-11-24
5324,0.6,Emma,10.0,1,10.0,61.0,Drama,5900000,16331658,31931658,2014-11-24
5325,0.6,Emma,10.0,1,10.0,61.0,Romance,5900000,16331658,31931658,2014-11-24
5326,0.6,Emma,10.0,1,10.0,77.0,Drama,5900000,16331658,31931658,2014-11-24
5327,0.6,Emma,10.0,1,10.0,119.0,Musical,5900000,16331658,31931658,2014-11-24
5328,0.6,Emma,6.0,1,6.0,70.0,Thriller,5900000,16331658,31931658,2016-06-07
5329,0.6,Emma,6.0,1,6.0,61.0,Comedy,5900000,16331658,31931658,2016-06-07
5330,0.6,Emma,6.0,1,6.0,61.0,Drama,5900000,16331658,31931658,2016-06-07
5331,0.6,Emma,6.0,1,6.0,61.0,Romance,5900000,16331658,31931658,2016-06-07
5332,0.6,Emma,6.0,1,6.0,77.0,Drama,5900000,16331658,31931658,2016-06-07
5333,0.6,Emma,6.0,1,6.0,119.0,Musical,5900000,16331658,31931658,2016-06-07
5334,0.6,Emma,6.0,2,12.0,70.0,Thriller,5900000,16331658,31931658,2017-09-29
5335,0.6,Emma,6.0,2,12.0,61.0,Comedy,5900000,16331658,31931658,2017-09-29
5336,0.6,Emma,6.0,2,12.0,61.0,Drama,5900000,16331658,31931658,2017-09-29
5337,0.6,Emma,6.0,2,12.0,61.0,Romance,5900000,16331658,31931658,2017-09-29
5338,0.6,Emma,6.0,2,12.0,77.0,Drama,5900000,16331658,31931658,2017-09-29
5339,0.6,Emma,6.0,2,12.0,119.0,Musical,5900000,16331658,31931658,2017-09-29
5340,0.6,Hero,9.0,1,9.0,,Action,42000000,-22512827,24787173,2014-04-17
5341,0.6,Hero,9.0,1,9.0,,Drama,42000000,-22512827,24787173,2014-04-17
5342,0.6,Hero,9.0,1,9.0,163.0,Action,42000000,-22512827,24787173,2014-04-17
5343,0.6,Hero,9.0,1,9.0,163.0,Drama,42000000,-22512827,24787173,2014-04-17
5344,0.6,Hero,9.0,1,9.0,163.0,Thriller,42000000,-22512827,24787173,2014-04-17
5345,0.6,Hero,9.0,1,9.0,120.0,Crime,42000000,-22512827,24787173,2014-04-17
5346,0.6,Hero,9.0,1,9.0,120.0,Drama,42000000,-22512827,24787173,2014-04-17
5347,0.6,Hero,9.0,1,9.0,145.0,Action,42000000,-22512827,24787173,2014-04-17
5348,0.6,Hero,9.0,1,9.0,145.0,Drama,42000000,-22512827,24787173,2014-04-17
5349,0.6,Hero,9.0,1,9.0,145.0,Romance,42000000,-22512827,24787173,2014-04-17
5350,0.6,Hero,9.0,1,9.0,,Drama,42000000,-22512827,24787173,2014-04-17
5351,1.4,Hero,6.7,12,80.4,,Action,42000000,-22512827,24787173,2015-09-15
5352,1.4,Hero,6.7,12,80.4,,Drama,42000000,-22512827,24787173,2015-09-15
5353,1.4,Hero,6.7,12,80.4,163.0,Action,42000000,-22512827,24787173,2015-09-15
5354,1.4,Hero,6.7,12,80.4,163.0,Drama,42000000,-22512827,24787173,2015-09-15
5355,1.4,Hero,6.7,12,80.4,163.0,Thriller,42000000,-22512827,24787173,2015-09-15
5356,1.4,Hero,6.7,12,80.4,120.0,Crime,42000000,-22512827,24787173,2015-09-15
5357,1.4,Hero,6.7,12,80.4,120.0,Drama,42000000,-22512827,24787173,2015-09-15
5358,1.4,Hero,6.7,12,80.4,145.0,Action,42000000,-22512827,24787173,2015-09-15
5359,1.4,Hero,6.7,12,80.4,145.0,Drama,42000000,-22512827,24787173,2015-09-15
5360,1.4,Hero,6.7,12,80.4,145.0,Romance,42000000,-22512827,24787173,2015-09-15
5361,1.4,Hero,6.7,12,80.4,,Drama,42000000,-22512827,24787173,2015-09-15
5362,0.679,Hero,8.5,2,17.0,,Action,42000000,-22512827,24787173,2017-01-16
5363,0.679,Hero,8.5,2,17.0,,Drama,42000000,-22512827,24787173,2017-01-16
5364,0.679,Hero,8.5,2,17.0,163.0,Action,42000000,-22512827,24787173,2017-01-16
5365,0.679,Hero,8.5,2,17.0,163.0,Drama,42000000,-22512827,24787173,2017-01-16
5366,0.679,Hero,8.5,2,17.0,163.0,Thriller,42000000,-22512827,24787173,2017-01-16
5367,0.679,Hero,8.5,2,17.0,120.0,Crime,42000000,-22512827,24787173,2017-01-16
5368,0.679,Hero,8.5,2,17.0,120.0,Drama,42000000,-22512827,24787173,2017-01-16
5369,0.679,Hero,8.5,2,17.0,145.0,Action,42000000,-22512827,24787173,2017-01-16
5370,0.679,Hero,8.5,2,17.0,145.0,Drama,42000000,-22512827,24787173,2017-01-16
5371,0.679,Hero,8.5,2,17.0,145.0,Romance,42000000,-22512827,24787173,2017-01-16
5372,0.679,Hero,8.5,2,17.0,,Drama,42000000,-22512827,24787173,2017-01-16
5373,0.6,Krisha,9.0,1,9.0,83.0,Drama,30000,114822,114822,2014-03-07
5374,5.2879999999999985,Krisha,6.8,86,584.8,83.0,Drama,30000,114822,114822,2016-03-18
5375,5.2879999999999985,Krisha,6.8,86,584.8,83.0,Drama,30000,114822,114822,2016-03-18
5376,0.6,Brothers,7.3,3,21.9,73.0,Documentary,26000000,2544157,19043870,2014-01-01
5377,0.6,Brothers,7.3,3,21.9,73.0,Documentary,13000000,-12343312,4856688,2014-01-01
5378,0.6,Brothers,7.3,3,21.9,90.0,Drama,26000000,2544157,19043870,2014-01-01
5379,0.6,Brothers,7.3,3,21.9,90.0,Drama,13000000,-12343312,4856688,2014-01-01
5380,0.6,Brothers,7.3,3,21.9,56.0,Comedy,26000000,2544157,19043870,2014-01-01
5381,0.6,Brothers,7.3,3,21.9,56.0,Comedy,13000000,-12343312,4856688,2014-01-01
5382,0.6,Brothers,7.3,3,21.9,56.0,Drama,26000000,2544157,19043870,2014-01-01
5383,0.6,Brothers,7.3,3,21.9,56.0,Drama,13000000,-12343312,4856688,2014-01-01
5384,0.6,Brothers,7.3,3,21.9,,Drama,26000000,2544157,19043870,2014-01-01
5385,0.6,Brothers,7.3,3,21.9,,Drama,13000000,-12343312,4856688,2014-01-01
5386,0.6,Brothers,7.3,3,21.9,,Action,26000000,2544157,19043870,2014-01-01
5387,0.6,Brothers,7.3,3,21.9,,Action,13000000,-12343312,4856688,2014-01-01
5388,0.6,Brothers,7.3,3,21.9,100.0,Documentary,26000000,2544157,19043870,2014-01-01
5389,0.6,Brothers,7.3,3,21.9,100.0,Documentary,13000000,-12343312,4856688,2014-01-01
5390,0.6,Brothers,7.3,3,21.9,156.0,Action,26000000,2544157,19043870,2014-01-01
5391,0.6,Brothers,7.3,3,21.9,156.0,Action,13000000,-12343312,4856688,2014-01-01
5392,0.6,Brothers,7.3,3,21.9,156.0,Drama,26000000,2544157,19043870,2014-01-01
5393,0.6,Brothers,7.3,3,21.9,156.0,Drama,13000000,-12343312,4856688,2014-01-01
5394,0.6,Brothers,7.3,3,21.9,156.0,Sport,26000000,2544157,19043870,2014-01-01
5395,0.6,Brothers,7.3,3,21.9,156.0,Sport,13000000,-12343312,4856688,2014-01-01
5396,0.6,Brothers,7.3,3,21.9,68.0,Documentary,26000000,2544157,19043870,2014-01-01
5397,0.6,Brothers,7.3,3,21.9,68.0,Documentary,13000000,-12343312,4856688,2014-01-01
5398,0.6,Brothers,7.3,3,21.9,93.0,Drama,26000000,2544157,19043870,2014-01-01
5399,0.6,Brothers,7.3,3,21.9,93.0,Drama,13000000,-12343312,4856688,2014-01-01
5400,0.6,Brothers,7.3,3,21.9,95.0,Action,26000000,2544157,19043870,2014-01-01
5401,0.6,Brothers,7.3,3,21.9,95.0,Action,13000000,-12343312,4856688,2014-01-01
5402,0.6,Brothers,7.3,3,21.9,95.0,Drama,26000000,2544157,19043870,2014-01-01
5403,0.6,Brothers,7.3,3,21.9,95.0,Drama,13000000,-12343312,4856688,2014-01-01
5404,0.6,Brothers,7.3,3,21.9,95.0,War,26000000,2544157,19043870,2014-01-01
5405,0.6,Brothers,7.3,3,21.9,95.0,War,13000000,-12343312,4856688,2014-01-01
5406,0.6,Brothers,7.3,3,21.9,106.0,Drama,26000000,2544157,19043870,2014-01-01
5407,0.6,Brothers,7.3,3,21.9,106.0,Drama,13000000,-12343312,4856688,2014-01-01
5408,0.6,Brothers,7.3,3,21.9,,Drama,26000000,2544157,19043870,2014-01-01
5409,0.6,Brothers,7.3,3,21.9,,Drama,13000000,-12343312,4856688,2014-01-01
5410,0.6,Brothers,7.3,3,21.9,,Action,26000000,2544157,19043870,2014-01-01
5411,0.6,Brothers,7.3,3,21.9,,Action,13000000,-12343312,4856688,2014-01-01
5412,0.84,Brothers,2.0,1,2.0,73.0,Documentary,26000000,2544157,19043870,2016-04-04
5413,0.84,Brothers,2.0,1,2.0,73.0,Documentary,13000000,-12343312,4856688,2016-04-04
5414,0.84,Brothers,2.0,1,2.0,90.0,Drama,26000000,2544157,19043870,2016-04-04
5415,0.84,Brothers,2.0,1,2.0,90.0,Drama,13000000,-12343312,4856688,2016-04-04
5416,0.84,Brothers,2.0,1,2.0,56.0,Comedy,26000000,2544157,19043870,2016-04-04
5417,0.84,Brothers,2.0,1,2.0,56.0,Comedy,13000000,-12343312,4856688,2016-04-04
5418,0.84,Brothers,2.0,1,2.0,56.0,Drama,26000000,2544157,19043870,2016-04-04
5419,0.84,Brothers,2.0,1,2.0,56.0,Drama,13000000,-12343312,4856688,2016-04-04
5420,0.84,Brothers,2.0,1,2.0,,Drama,26000000,2544157,19043870,2016-04-04
5421,0.84,Brothers,2.0,1,2.0,,Drama,13000000,-12343312,4856688,2016-04-04
5422,0.84,Brothers,2.0,1,2.0,,Action,26000000,2544157,19043870,2016-04-04
5423,0.84,Brothers,2.0,1,2.0,,Action,13000000,-12343312,4856688,2016-04-04
5424,0.84,Brothers,2.0,1,2.0,100.0,Documentary,26000000,2544157,19043870,2016-04-04
5425,0.84,Brothers,2.0,1,2.0,100.0,Documentary,13000000,-12343312,4856688,2016-04-04
5426,0.84,Brothers,2.0,1,2.0,156.0,Action,26000000,2544157,19043870,2016-04-04
5427,0.84,Brothers,2.0,1,2.0,156.0,Action,13000000,-12343312,4856688,2016-04-04
5428,0.84,Brothers,2.0,1,2.0,156.0,Drama,26000000,2544157,19043870,2016-04-04
5429,0.84,Brothers,2.0,1,2.0,156.0,Drama,13000000,-12343312,4856688,2016-04-04
5430,0.84,Brothers,2.0,1,2.0,156.0,Sport,26000000,2544157,19043870,2016-04-04
5431,0.84,Brothers,2.0,1,2.0,156.0,Sport,13000000,-12343312,4856688,2016-04-04
5432,0.84,Brothers,2.0,1,2.0,68.0,Documentary,26000000,2544157,19043870,2016-04-04
5433,0.84,Brothers,2.0,1,2.0,68.0,Documentary,13000000,-12343312,4856688,2016-04-04
5434,0.84,Brothers,2.0,1,2.0,93.0,Drama,26000000,2544157,19043870,2016-04-04
5435,0.84,Brothers,2.0,1,2.0,93.0,Drama,13000000,-12343312,4856688,2016-04-04
5436,0.84,Brothers,2.0,1,2.0,95.0,Action,26000000,2544157,19043870,2016-04-04
5437,0.84,Brothers,2.0,1,2.0,95.0,Action,13000000,-12343312,4856688,2016-04-04
5438,0.84,Brothers,2.0,1,2.0,95.0,Drama,26000000,2544157,19043870,2016-04-04
5439,0.84,Brothers,2.0,1,2.0,95.0,Drama,13000000,-12343312,4856688,2016-04-04
5440,0.84,Brothers,2.0,1,2.0,95.0,War,26000000,2544157,19043870,2016-04-04
5441,0.84,Brothers,2.0,1,2.0,95.0,War,13000000,-12343312,4856688,2016-04-04
5442,0.84,Brothers,2.0,1,2.0,106.0,Drama,26000000,2544157,19043870,2016-04-04
